@RELATION teste

@ATTRIBUTE DC0 REAL
@ATTRIBUTE DC1 REAL
@ATTRIBUTE DC2 REAL
@ATTRIBUTE DC3 REAL
@ATTRIBUTE DC4 REAL
@ATTRIBUTE DC5 REAL
@ATTRIBUTE DC6 REAL
@ATTRIBUTE DC7 REAL
@ATTRIBUTE DC8 REAL
@ATTRIBUTE DC9 REAL
@ATTRIBUTE classe {money-fx,trade,interest,corn,earn,ship,wheat,grain,acq,crude}

@data
1027.3894101069955,940.5732294723256,905.5092489864475,497.43240746859266,6340.323335603634,458.2946650354987,498.09135708221237,911.885409467659,2622.721106027097,1079.9351832401794,crude
1025.1009706365514,936.2910872159363,902.4522148014265,495.81044765111596,6339.819161458788,457.2974961663359,496.42924974259927,909.6010114330348,2620.425728770041,1077.0194984307386,crude
1026.8013439804215,940.2786820937716,904.7093455911684,497.03621598430834,6339.911198116264,456.1096359429386,497.53492339734305,911.1514692958575,2622.7077610744204,1081.011563305407,crude
1026.4755233321446,939.7983826332114,903.978982056552,496.33053502681054,6339.636030562007,458.72104813274046,496.4836351784417,910.375746601369,2622.357527111816,1079.2094328720445,crude
1026.87730523174,939.8255157208704,905.2662591746143,497.45854098608055,6340.498718555189,455.61387160621,498.20778797606124,911.7856107660397,2623.2331196445352,1079.8305422611456,crude
1024.3144048581958,935.3346994525542,901.7028335322009,491.8678684362295,6335.126281298582,455.3295509847785,491.94105337936577,904.9839777587225,2617.158191626941,1070.2742639155629,crude
1027.7353745006542,940.9458007770692,905.6897923682258,497.7609868199797,6339.888563689428,459.5639237364047,498.35730154177537,912.2390037703935,2623.085778239057,1081.6556753422042,crude
1026.5622241247727,939.8175354822871,903.8561832504107,496.8299507879935,6339.290733197208,457.1487722831595,497.35500399613954,911.087262560508,2620.67414990876,1079.7207972434355,crude
1027.1192725287556,940.1590291009283,905.0900507684305,497.4052673625401,6339.960804295244,458.36993793223394,497.98192738291215,911.7411913476324,2622.214903473779,1078.7015342531038,crude
1027.5071775905024,940.8389872874104,905.58986301747,497.5007537682732,6340.507708377934,453.40048522250174,498.1535907729663,911.8876027230549,2623.26475979837,1077.3309612185105,crude
1027.7961860213336,941.1227337600553,905.7654221706633,497.7981518647895,6340.231699236236,459.4104918262098,498.40445423370767,912.3129945364145,2623.5575084224856,1081.239103991342,crude
1026.9552083708422,940.0148934990339,905.0220991776941,497.5369333024434,6340.485312655491,453.1445685429761,498.02309183410364,911.6682510650461,2622.5537172763497,1079.353510208773,crude
1027.017526627467,940.3063330638585,905.151368556663,497.1066284007889,6339.281505028784,458.39720767037835,497.7881075317087,911.5102851860751,2621.82836966877,1077.8645554985098,crude
1024.0390617549704,937.8981821072051,902.565233099525,494.5037916942599,6337.189834619127,446.26561597326764,494.8191588853447,908.2466625317155,2619.861637567908,1068.3627661052215,crude
1027.6881822809873,940.917637203172,905.6384488304369,497.7519462543567,6339.938485505991,459.4931990791594,498.33021180739183,912.2154350809901,2623.203766389489,1081.6015902355173,crude
1025.6149374887243,937.9536235870087,904.0453528446458,496.9305786525921,6340.4508514773615,453.6926272268484,497.73486918237904,910.9335870413386,2622.412820285929,1078.5068381795268,crude
1025.9624749473053,939.3071914980743,904.3500428484537,496.33154241897626,6338.290936837784,457.6745568632803,496.4363000426137,910.182948642744,2618.279969751134,1077.201002598865,crude
1027.129008450253,940.3058013221018,905.3463425673073,497.46758688380896,6340.495327653826,452.7549005808772,497.96586228375133,911.7247391619907,2623.008006087667,1078.9397573544131,crude
1027.1431253725061,940.4424490632056,905.1823020806361,497.33791329437173,6339.084318732477,459.1361453860935,497.8885417440333,911.6836073989704,2622.0682676086067,1079.584179209755,crude
1024.789246625861,938.0287842065402,903.05093986995,494.7858122460667,6338.81014071253,454.671309849214,495.5068112549009,908.7909550606233,2620.0881664554727,1071.2058625679754,crude
1027.4001167996819,940.3361101223328,905.452925336265,497.56306132991824,6340.538462938302,456.3726547460967,498.1917301601864,911.9358530072167,2623.0550890135723,1080.7895262260827,crude
1026.747291206556,940.40576348723,905.0602189909796,497.3248435379033,6339.667420298954,458.5640631362209,497.89155445739385,911.6600243511832,2621.833900154623,1078.1562966471977,crude
1024.8970680024408,936.3797306648622,903.2341889011952,494.408737786864,6338.167479642677,456.26198614392587,494.8130960271767,908.0088105299419,2619.3321667936657,1072.4639854093004,crude
1026.3698163917331,937.7035778965546,904.8618679113404,496.4403287405245,6340.34999033965,458.1004256710531,497.195132719539,910.5443426873838,2622.8507391767453,1079.5526851432494,crude
1027.7431585761103,940.8363300808488,905.6920006271448,497.77304065206266,6339.950709587575,459.79234443387594,498.3753605466466,912.2499657440388,2623.222636376867,1082.0050831673575,crude
1026.3352278860937,939.5174293220962,904.8370018959216,496.8218996783455,6339.431441383367,451.0775986457319,497.23435118664116,910.9632264806303,2622.0856202649065,1075.9474894250184,crude
1026.1106178185664,938.9291773078521,904.6374964592171,495.5592800059343,6337.978384311515,456.56981941429285,495.66621833649305,909.488317681981,2621.926009634902,1075.7025611199408,crude
1022.639232574225,934.0128478773726,900.9178652907267,491.0509138572089,6335.029281700283,454.4557184148968,491.5780711138364,904.0071902368919,2615.1730344281236,1061.0014137596613,crude
1026.5500474891617,939.5158327564257,904.6783958954696,496.91951058496386,6340.35677229602,458.61312672011474,497.2916649211004,911.0230513000206,2623.00629049951,1079.3674073270881,crude
1026.7672569769645,939.9957446712192,905.0906031994808,497.48467313074076,6340.428376695064,454.8362342645977,498.1194635827835,911.7845140163327,2622.5049094329643,1079.8425811200445,crude
1027.6317433789206,940.6593432268666,905.6207815636742,497.685643755172,6336.876833267315,459.6672709689042,498.29810354846825,912.1167688404813,2622.833582215997,1082.2929363162268,earn
1027.6555843277454,940.8682160642903,905.5837896075658,497.6504797546165,6336.9449263821125,459.72274253075625,498.25696181789573,912.14582167546,2622.761331116501,1082.2860065620362,earn
1027.463381342615,940.6029980815498,905.5887587641533,496.5229098440474,6334.4714065184635,459.73253093510795,496.68199081504855,910.8726584984314,2622.563631258544,1081.8290068213182,earn
1025.0478037633172,936.1645154565516,902.9966777347522,494.1467393396419,6333.06908220651,457.9934497348188,494.6564464353012,907.6491612952661,2616.563777170356,1077.923002816064,earn
1027.2565404999864,940.0898893191012,905.3319833077809,496.25598233169944,6334.298619421096,459.5660997071042,496.40910547652123,910.560267088346,2621.636321078879,1081.5493516247884,earn
1027.5295616185454,940.8326099790547,905.5291270853743,497.51884386422995,6339.399498375221,459.658568940034,498.05120218708436,911.9292735733402,2623.1096050298775,1082.5303690890155,earn
1026.7044365346826,939.3013361004018,905.0215467048284,494.41480560355393,6327.47050566022,459.4268168054625,493.7975293579343,908.4525304054142,2620.0101144842934,1080.3133804595775,earn
1027.4093633990299,940.604592801885,905.5075924585061,496.39903303693086,6334.425230437249,459.70098977487527,496.5420425301366,910.7579261252685,2622.355239093285,1081.7767791924543,earn
1027.5169098365243,940.8124148840724,905.5004141357418,497.4525102962091,6338.996450543256,459.66509547713105,497.9829314344017,911.8777330322306,2623.2228269821076,1082.4924942003063,earn
1027.0910378345243,939.697291684934,905.1662830662663,496.01814482940034,6334.228682325892,459.5051686325193,496.1572331428818,910.2362330735906,2621.3132205060883,1081.350544458179,earn
1027.1299820373272,939.7153824430034,905.1254056759207,496.53801465748825,6336.823888984134,459.3854590646073,496.9305786525921,910.809530033585,2621.3250466128766,1081.369964443252,earn
1027.2190613496227,940.8113519723282,905.3491039372602,496.9597569220268,6339.19427056783,459.75428219865444,497.27356656070106,911.3588755259917,2622.9292784976114,1082.290164419875,earn
1027.122680111777,940.671037079382,905.2110251206622,496.81888047859053,6336.054134869745,459.67162192156263,497.20720026966626,911.2776744768852,2622.8576019296206,1082.109051805778,earn
1027.315433545121,940.5434599209119,905.3932847111248,496.2307930791881,6333.6555005778455,459.6302862083829,496.29527501276897,910.5564232929225,2621.996186114694,1081.6607601276844,earn
1024.9580479219626,936.511612314551,903.4528211257077,494.0354238311257,6330.375976196043,458.2095590447672,494.0597129902417,907.6006831200602,2613.1100244727545,1077.8478556827954,earn
1026.6703463137524,940.1898744402644,904.8823127899009,495.59661015789845,6334.618299471564,459.62919837625634,495.40892200282383,909.8769147527593,2621.109116385657,1081.45226431868,earn
1023.8202967318044,937.8320745208067,901.629635715242,495.30192812061614,6336.154117443798,458.68180692065823,495.3867176257353,909.1512525427219,2617.5158070200837,1079.8995323640065,earn
1026.0477571731249,937.9866736793226,903.8982243593579,496.7977455665434,6338.0502522463485,459.39416626683453,497.82527055182726,911.265054745325,2621.6565373824237,1081.6112980179155,earn
1027.553404938157,940.7683030374694,905.6158125827972,497.1257386215282,6335.727977115179,459.7858197030439,497.46557669852893,911.5064453968496,2622.914600210994,1082.131692540238,earn
1026.4638327773657,938.3842496546923,904.6281003815877,495.6389815177979,6334.794471804117,458.3284848228397,495.7922952204885,909.6966527365042,2618.626548402807,1080.092125700396,earn
1024.8843837233544,937.6731840038938,902.8333179496645,494.7827806219614,6334.88871251895,458.35248444837737,495.22520129734914,908.760694572559,2617.1715648768613,1079.1612483776462,earn
1027.5680026158852,940.8533360731628,905.6047703054572,497.1257386215282,6336.90373920892,459.76189489778295,497.45753587617907,911.5207073895798,2622.7220592354042,1082.229642913185,earn
1027.558270853775,940.6864514810447,905.5992491162965,497.1378078561316,6335.684572325235,459.69663910017874,497.49572862487975,911.5338721078882,2622.5428499835803,1082.0318849276116,earn
1027.5874658636121,940.8395187278221,905.6213336709775,497.11769230233597,6337.519309635277,459.7771199179011,497.44748466546696,911.5261927119813,2622.8692304421124,1082.2933982982618,earn
1027.388923436495,940.7321616698347,905.3927324647575,497.373099393202,6339.121469099642,459.57045161759476,497.88552901244276,911.771901299881,2621.6706505585325,1082.2527431242668,earn
1027.3042392592372,940.1366921889604,905.383896477069,496.3406088564586,6334.710174901453,459.557395762488,496.4856493394346,910.61627483809,2621.501287430544,1081.5206886601845,earn
1026.8256911472365,939.9585097226367,905.1115953295483,496.22676268012793,6336.307284215311,459.5476036277417,496.3174387425854,910.5168861696086,2621.60904789406,1081.6441189226705,earn
1026.9191789035785,939.6531274890751,905.2530033090197,494.648359948762,6330.306943584963,459.5476036277417,494.0273271793778,908.7524415372978,2620.7273799462623,1080.6710877968376,earn
1027.396710136839,940.623729235022,905.5385138137417,496.4755784527573,6332.026610809528,459.71404155191954,496.5823194597246,910.8369777298241,2622.2545643014905,1081.6066752752592,earn
1027.113917732595,940.5264483256173,905.2088156884024,496.47658555061787,6335.767988176335,459.7281805589037,496.5692298159442,910.8056872901047,2622.4530501040435,1081.9621065453264,earn
1026.4648069953494,937.6774498728228,904.5938315067156,494.75852696037487,6329.3547064452,459.2047473622197,494.5462566838415,908.7727988886992,2619.021382119665,1080.0467582470678,earn
1027.26335474405,940.2249730782521,905.3474471162991,496.1794030388605,6334.306512949937,459.62049562655494,496.3003123110039,910.4844864136895,2621.2933830458583,1081.5946560518871,earn
1027.4536485895605,940.7443861113389,905.4717002756078,497.62536109004736,6339.495879011201,459.7390564222274,498.2659932204886,912.0663353068131,2622.797742869244,1082.424131290503,earn
1027.7961860213336,941.1971100678114,905.7764624895041,497.84234452284187,6337.0070222463855,459.84127696412816,498.44859313674465,912.3371087487344,2623.3905542255807,1082.5045034548355,earn
1027.359236100012,940.5604712085236,905.4330455643862,496.49672707883985,6333.38819274486,459.6563934070753,496.49471296278676,910.7431031855251,2622.306999571179,1081.709757744655,earn
1025.2029067457818,935.7403486010422,902.3552515500755,495.8961584848183,6334.3099071643155,458.4364732435673,496.9959758388392,909.9565923713064,2618.431973529196,1079.8509156360428,earn
1027.2127335659347,939.8835034194398,905.2712300741696,496.13909340022786,6334.013182809143,459.54433953645866,496.2962824765062,910.3713528006031,2621.5188345689985,1081.4587370769168,earn
1026.9912365741004,939.3880987110705,905.1381110084803,495.736825341834,6333.154822045644,459.47578826310314,495.6682358190809,909.9642850134285,2621.058946303955,1081.1262645963236,earn
1027.0754597399355,939.9526583823251,905.2115774778845,495.66319209721433,6332.684343941359,459.2700730507051,495.5845033896843,909.9483501825804,2621.516164359854,1081.1933222139323,earn
1027.112457328797,940.0792519782574,905.2358808619994,496.1290154788369,6334.43628115399,459.474700065194,496.1955259774114,910.4427494356797,2621.4375827015224,1081.5105177482094,earn
1027.4366160498662,940.6173504672344,905.5385138137417,496.47356425090754,6334.52642270912,459.71839206192305,496.6266203094635,910.8117258797232,2622.21375940254,1081.7499711116243,earn
1027.2667618491314,940.0478711214658,905.2861426090648,496.65178948635634,6333.378877029228,459.35389407296856,497.6092844792991,911.1404941061504,2621.124186298696,1081.3824485352072,earn
1027.6419609961438,940.9681184822364,905.614708361122,497.57009556443404,6337.472287907854,459.7771199179011,498.13451998431105,912.0350870443527,2623.274099288902,1082.5068129115862,earn
1027.0520921550183,938.9701805701819,904.9574575636138,496.7876810066852,6335.6799950755085,459.4464060148909,497.2846267481029,911.1322626271117,2621.3906614619655,1081.5928069287443,earn
1027.2813636000606,940.3914078722753,905.435254449483,496.3335571971736,6333.382350687506,459.7086033565176,496.50679753654936,910.6234128332085,2622.3802165208613,1081.717153418582,earn
1027.3728631806468,940.6359550857069,905.3921802180533,496.74440107564374,6336.491616028542,459.6542178638199,497.0784646310882,911.1273237039925,2622.1708563707284,1082.0462097341315,earn
1027.4648412476215,940.3536568759649,905.4755656559706,496.98289709003063,6336.224980222845,459.61614418990985,497.31881122676225,911.3265057047337,2622.271343701868,1081.8978694867644,earn
1025.5184054906085,935.7975208345019,903.6171755782423,493.7003139557438,6326.551588345739,459.1372343864087,493.4713770828051,907.6684416679915,2618.381752151508,1079.5929788582362,earn
1027.600603347429,940.8783130671044,905.5479004448081,497.31378424491714,6334.877899375804,459.69120069890397,497.78208083457565,911.6594759009529,2622.723012443365,1082.1691180217629,earn
1027.195697031486,939.9170176137891,905.3137577657815,496.035281003277,6333.956425489522,459.54107542199097,496.00705640141854,910.2664445095184,2621.358044983554,1081.3824485352072,earn
